company_name,jd,job_tag,job_title,salary,skill_cata_tag,url
macOS (macOS 研發工程師),"|||本公司為知名外商Splashtop台北研發中心，產品為使用先進影音串流技術進行：遠端桌面搖控，一對多視訊會議及行動裝置畫面鏡射等應用。我們的產品線橫跨多平台（Windows, macOS, iOS, Android），在科技界及教育界均有高知名度（請參考: www.splashtop.com及www.mirroring360.com. 在App store/Google Play/Chrome Web Store上請搜尋”Splashtop”）。|||目前想徵求macOS Developer一名，主要工作為開發產品線在macOS平台的版本。適合喜愛程式設計，熟悉Xcode開發環境的朋友加入，並對macOS有多年開發經驗或具有網路及影音技術背景者，提供極具吸引力的薪資待遇。|||- 除macOS外，在其它平台有一定經驗，如Windows/iOS/Android/RoR等，對跨部門討論及整體架構設計均有幫助。|||- 了解使用者經驗及互動設計，熟悉macOS系統操作。|||- 熟悉Objective-C並有開發產品經驗。|||- 曾在Mac App Store有上架app。|||▲ 本公司的產品均有試用版，鼓勵有志加入者先試用並了解產品。",軟體工程師,Application Developer,700k - 1.5m TWD Annually,objective-C|||mac os,https://meet.jobs/zh-TW/jobs/33756-application-developer-macos-macos-%E7%A0%94%E7%99%BC%E5%B7%A5%E7%A8%8B%E5%B8%AB
imBee Limited,"imBee 是一間提供 IM 整合平台 ( WhatsApp, Line, Wechat ) 服務的香港軟體公司，即時通訊軟體最初是為個人使用而設計的，而非企業。我們正在對即時通訊軟體進行徹底的重新設計，以便使企業更高效地完成任務，節省更多資源，並與客戶建立更好的關係。|||我們發展迅速，客戶有保險和通訊企業等大公司，也有醫療、電子商務、教育和零售領域的中小企業，並且由一些亞洲最優秀的投資者支持。|||加入我們一起改變企業與消費者之間的交流方式|||官方網站 ➡|||商貿報導 ➡|||PCM報導 ➡|||團隊採用 Scrum 敏捷式開發來作為產品管理，每個 sprint 的長度為一～二週 ( 視中間假期長度為準 )，每週二會進行 sprint planning & review ，每天都會進行簡單的 Stand Up meeting ( By Google Meet )。",軟體工程師,Frontend Developer,1m - 1.5m TWD Annually,React.js|||TypeScript|||Material-UI|||StyledComponents,https://meet.jobs/zh-TW/jobs/39068-frontend-developer
Canonical,"Canonical is a growing international software company that works with the open-source community to deliver Ubuntu, “the world’s best free software platform”. Our mission is to realise the potential of free software in the lives of individuals and organisations. Our services are helping individuals and businesses worldwide to reduce costs, improve efficiency and enhance security with Ubuntu.|||Are you passionate about the Linux kernel and looking to work on a great team, where you can apply and grow your hardware enablement skills? This is an exciting time at Canonical, with Ubuntu as the fastest growing Linux distribution, at over 20 million users in just a few years. The kernel engineering team is growing to meet demand and is looking for an experienced kernel engineer in Taipei to join our Hardware Enablement Team.|||The Canonical Linux Kernel Team is responsible for developing and maintaining all supported Ubuntu kernels. Being part of the Kernel Team, the hardware enablement team works with Canonical’s hardware partners to deliver high-quality support at a kernel and near-kernel level for their hardware platforms.|||As a Hardware Enablement Engineer, your primary responsibility will be working on partner projects to make hardware components functional and to ensure Ubuntu works well on these latest hardware platforms within project schedules, which includes but not limited to kernel troubleshooting, patching/backporting, kernel bug fixing, device driver integration and maintenance. You will have to also work closely with the Stable Kernel Team and Kernel Development Team, as well as the upstream community as a whole, in contributing your work back to them for the best hardware support in Ubuntu.|||Canonical is looking for an energetic kernel engineer with at least 2 years of Linux kernel development experience, who is motivated to develop in multiple areas as described above. The position is office-based, but the candidate must also be motivated to communicate and work with people in other countries, and willing to travel globally up to 4 times/yr for engineering sprints.|||s|||工作福利)|||We are proud to foster a workplace free from discrimination. Diversity of experience, perspectives, and background create a better work environment and better products.|||.",軟體工程師,Linux Kernel Engineer,1.8m+ TWD Annually,C|||Bash|||Python|||Linux|||Kernel|||Git,https://meet.jobs/zh-TW/jobs/31351-linux-kernel-engineer
Meet.Jobs,＊如具備多項加分條件，薪資可突破上限。,軟體工程師,Frontend Engineer | 前端工程師,40k - 60k TWD Monthly,React.js|||Frontend|||Node.js|||Express|||Front,https://meet.jobs/zh-TW/jobs/39249-frontend-engineer-%E5%89%8D%E7%AB%AF%E5%B7%A5%E7%A8%8B%E5%B8%AB
智鈦星平台服務有限公司,***參與公司服務端開發、維護及優化***|||【工作說明】|||1. 負責完成相關開發專案之設計、編碼之任務目標。|||2. 開發、優化並提高現有平台系統之速度及可擴展性。|||3. 現有系統日常維護，以保證應用系統安全及穩定。|||【期望技術】,軟體工程師,【C++軟體開發工程師】C++ Software Engineer,700k - 1.4m TWD Annually,,https://meet.jobs/zh-TW/jobs/36937-c%E8%BB%9F%E9%AB%94%E9%96%8B%E7%99%BC%E5%B7%A5%E7%A8%8B%E5%B8%ABc-software-engineer
Netskope Taiwan,You will be part of a growing team of industry experts in the exciting space of Cloud Analytics. Your contributions will create a high impact in the industry and our customers through our products. You can shape Data Engineering at Netskope!,軟體工程師,"Sr. Software Development Engineer in Test, Data",1.8m+ TWD Annually,golang|||python|||java|||sql|||database,https://meet.jobs/zh-TW/jobs/39072-sr-software-development-engineer-in-test-data
Netskope Taiwan,,軟體工程師,"Sr. Software Engineer, Risk Insights",1.6m+ TWD Annually,python|||kubernetes|||docker|||redis|||mongodb,https://meet.jobs/zh-TW/jobs/30408-sr-software-engineer-risk-insights
Netskope Taiwan,"Netskope's API Protection Framework team is responsible for designing and implementing a scalable and elastic architecture to provide protection for enterprise SaaS and IaaS application data. This is achieved by ingesting high volume activity events at near real-time and analysing data to provide security risk management for our customers, including data security, access control, threat prevention, data loss prevention, user coaching and more.|||As a member of this team you will work in an innovative, fast-paced environment with other experts to build Cloud-Native solutions using technologies like Kubernetes, Helm, Prometheus, Grafana, Jaeger (open tracing), persistent messaging queues, SQL/NO-SQL databases, key-value stores, etc. You will solve complex scale problems, deploy and manage the solution in production. If you are driven by high-quality, high-velocity software delivery challenges, and using innovative and cutting edge solutions to achieve these goals, we would like to speak with you.",軟體工程師,"Staff Software Development Engineer in Test, API Protection Framework",1.8m+ TWD Annually,golang|||python|||automation testing|||automation test frameworks,https://meet.jobs/zh-TW/jobs/39070-staff-software-development-engineer-in-test-api-protection-framework
Netskope Taiwan,"Please note, this team is hiring across Staff Engineer, Sr. Staff Engineer and Principal Engineer levels, and all candidates are individually assessed and appropriately leveled based upon their skills and experience.|||Netskope Private Access (NPA) is our new|||(ZTNA) product that large Fortune 500 enterprises use and rely upon everyday for secure access to their private applications. NPA reduces risk by providing zero trust application access instead of network access.|||to read more about NPA, or|||to watch a demo video to learn how NPA works.|||The Netskope Private Access (NPA) team is a cross-functional group of talented engineers responsible for the end-to-end development of NPA. As a member of this team you will play an integral part in the continuing development and evolution of this cloud-native service.",軟體工程師,"Staff Engineer, Private Access",1.8m+ TWD Annually,python|||ruby on rails,https://meet.jobs/zh-TW/jobs/39103-staff-engineer-private-access
Canonical,"Canonical Ubuntu is the world's leading Linux for software engineers, desktops, cloud and IoT. We bring open source to the world as a safe and secure platform for personal computing, and the launchpad for innovators, entrepreneurs, and scientists.|||We work with the world's most significant silicon companies - Intel, AMD, Nvidia, Mediatek, Hisilicon, Samsung and more - to optimise Ubuntu on their next-generation chips. We also work with OEMs and ODMs - Dell, HP, Lenovo, Advantech, ADLink and many more - to ensure that Ubuntu works perfectly on their hardware.|||We are proud to have an office in Taipei where we do a wide range of software engineering work, from cloud to desktop, server and IoT. We also offer remote work on roles that do not depend on direct access to confidential pre-production hardware.|||We invite you to join Canonical as an Ubuntu Enablement Engineer .In this role, you will use your knowledge of Linux and hardware to represent Canonical with leading OEMs, ODMs, and silicon partners to deliver the best user experience of Ubuntu on partner hardware for Robotics, Automotive, SmartNIC, Medical device, Industry gateway and many other products. Your work will improve Ubuntu for millions of users.|||This fast-paced environment requires excellent time management, insightful debugging, critical thinking, problem-solving skills and deep knowledge of the Linux system|||.|||Canonical is a growing international software company that works with the open-source community to deliver Ubuntu, the world’s best free software platform.Our services help businesses worldwide reduce costs, improve efficiency and enhance security with Ubuntu.|||We are proud to foster a workplace free from discrimination. Diversity of experience, perspectives, and background create a better work environment and better products. Whatever your|||we will give your application fair consideration.|||Please submit your application to",軟體工程師,Senior Ubuntu Embedded IoT System Engineer,1.8m+ TWD Annually,Linux|||python3|||shell script|||uboot|||uefi,https://meet.jobs/zh-TW/jobs/34264-senior-ubuntu-embedded-iot-system-engineer
德安資訊股份有限公司,"【HR私房話，老實說】|||§ 希望可以找到活潑、重視團隊溝通、自律的夥伴|||§ 秉持Work Hard、Play Hard精神|||§ 喜歡戶外活動者、歡迎到德安找到你/妳的同好|||§ 任職滿一年，每周可申請一天WFH(遠距工作/在家上班)|||§ 一律配22吋雙螢幕|||§ RAM / SSD不夠，要多少給多少|||§ 免費咖啡喝到飽|||§ 定期舉辦各式下午茶|||§ 人體功學弧型辨公桌|||§ 光線柔合之工業風辦公室|||【工作內容】|||1.開發及維運公司內外部系統 (外部 API 串接，內部 API 撰寫，功能開發)|||2.系統及資料庫的規劃與設計|||3.系統開發文件撰寫|||4.與 PM 、工程師及使用者進行溝通及支援|||【必備條件】|||1.熟悉.NET Framework各項相關實務開發技術|||2.熟悉Git流程，了解CI/CD 概念並使用過至少以下自動化部署工具（不限於Jenkins, Gitlab, etc...）|||3. 任務導向、溝通與解決問題能力|||4. 工作經驗2年以上|||【團隊介紹】|||1.幾乎都是年輕人，年輕活潑氣氛愉快，互相精進成長、切磋砥礪。|||2.專案持續重構優化，提供舞台實現你的經驗及想法。|||3.扁平化組織，溝通透明順暢、管理層廣納意見、開發流程可做彈性調整。|||4.歡迎有能力有野心者，挑戰高薪！",軟體工程師,C#後端工程師(中階),650k - 850k TWD Annually,Git|||C# .net|||.net framework,https://meet.jobs/zh-TW/jobs/38791-c%E5%BE%8C%E7%AB%AF%E5%B7%A5%E7%A8%8B%E5%B8%AB%E4%B8%AD%E9%9A%8E
德安資訊股份有限公司,1.參與雲端應用B2B、B2C系統與Java Web 相關程式設計、開發與維護。 2.負責所開發系統應具備之穩定性、高效能、可擴充性。 3.優化現有服務之效能。 4.雲端應用程式開發。 開發系統： (1)雲端線上服務：訂位/點餐/購物/訂房 (2)數據服務：BI、浮動房價監測 (3)自助機器人：服務型、防疫型|||應徵前，可參考主力開發系統【線上訂房系統】 https://www.athena.com.tw/web-hotel/|||其他應用： https://www.athena.com.tw/cloud-solution/|||德安是一間提供專業系統管理的資訊軟體公司， 客戶主要為大型休閒服務產業，我們為不同需求業者提供全方位系統服務方案， 如果您喜歡團隊合作、喜歡技術交流、喜歡精益求精， 那麼您就是我們正在尋找的人才，歡迎與我們聯繫。|||【其他條件】|||歡迎對雲端系統開發有高度熱忱的您，加入我們的行列。 1. 熟悉後端開發，具備Java、Spring boot、Struts 2技能。 2. 具備網頁開發經驗，若有Vue.js前端框架使用經驗者更佳。 3. 具備Eclipse、Git Lab開發工具使用者尤佳。 4. 熟悉PostgreSQL、Oracle、MySQL、MongoDB (任一資料庫)。 5. 基本Linux指令、加解密Thread的運用。 6. 良好學習、溝通及團隊合作能力。,軟體工程師,[雲服務]資深軟體工程師,50k - 75k TWD Monthly,java|||vue.js|||spring|||struts|||PostgreSQL,https://meet.jobs/zh-TW/jobs/39259-%E9%9B%B2%E6%9C%8D%E5%8B%99%E8%B3%87%E6%B7%B1%E8%BB%9F%E9%AB%94%E5%B7%A5%E7%A8%8B%E5%B8%AB
德安資訊股份有限公司,【HR私房話】|||※ 此職務會大量接觸本公司核心系統設計架構及理念，工作內容貫串軟體開發的各個層面，會接觸到多種程式語言。|||※ 主要技術應用包含Java / C# / PowerBuilder / Oracle / Postgresql 為主。|||※ 專職於核心業務邏輯，資料庫設計及調教，API設計及實作為主，不限過往本身程式語言的經驗。|||※ 對於想要轉換技能路線，亦或是想要累積多面向開發技能經驗，且對核心邏輯設計的產品開發有興趣，這個職務很適合您，歡迎加入! 多元拓展您的未來職涯。|||【工作內容】|||1. 負責核心系統架構分析及設計。|||2. 軟體功能開發及維護，負責相關SA/SD設計。|||3. 排查與處理程式問題，找尋最佳解決方案。|||4. 提昇系統穩定度，並進行相關運營維護。|||其他條件|||■ 喜歡接觸不同程式語言與累積產品開發經驗者。|||■ 熟Java / C# / Powerbuilder (可選擇)|||■ 熟悉RDBMS (Oracle or Postgresql) Store Procedure實務經驗|||■ （加分）有飯店、餐飲或訂房訂位系統開發經驗者|||■ 本職務需至少需具下列技術其一，並有高度意願學習其它技術的求職者（PowerBuilder 、Oracle Procedure/SQL 、Visual Basic 、Delphi、Java、C++、C# .net),軟體工程師,(核心產品) 軟體開發工程師,40k+ TWD Monthly,PowerBuilder 、Oracle Procedure/SQL 、Visual Basic 、Delphi、Java、C++、C# .net,https://meet.jobs/zh-TW/jobs/39374-%E6%A0%B8%E5%BF%83%E7%94%A2%E5%93%81-%E8%BB%9F%E9%AB%94%E9%96%8B%E7%99%BC%E5%B7%A5%E7%A8%8B%E5%B8%AB
德安資訊股份有限公司,1.參與雲端應用B2B、B2C系統與Java Web 相關程式設計、開發與維護。 2.負責所開發系統應具備之穩定性、高效能、可擴充性。 3.優化現有服務之效能。 4.雲端應用程式開發。 開發系統： (1)雲端線上服務：訂位/點餐/購物/訂房 (2)數據服務：BI、浮動房價監測 (3)自助機器人：服務型、防疫型|||應徵前，可參考主力開發系統【線上訂房系統】 https://www.athena.com.tw/web-hotel/|||其他應用： https://www.athena.com.tw/cloud-solution/|||德安是一間提供專業系統管理的資訊軟體公司， 客戶主要為大型休閒服務產業，我們為不同需求業者提供全方位系統服務方案， 如果您喜歡團隊合作、喜歡技術交流、喜歡精益求精， 那麼您就是我們正在尋找的人才，歡迎與我們聯繫。|||【其他條件】|||歡迎對雲端系統開發有高度熱忱的您，加入我們的行列。 1. 熟悉後端開發，具備Java、Spring boot、Struts 2技能。 2. 具備網頁開發經驗，若有Vue.js前端框架使用經驗者更佳。 3. 具備Eclipse、Git Lab開發工具使用者尤佳。 4. 熟悉PostgreSQL、Oracle、MySQL、MongoDB (任一資料庫)。 5. 基本Linux指令、加解密Thread的運用。 6. 良好學習、溝通及團隊合作能力。,軟體工程師,[雲服務]資深軟體工程師,50k - 75k TWD Monthly,java|||vue.js|||spring|||struts|||PostgreSQL,https://meet.jobs/zh-TW/jobs/39373-%E9%9B%B2%E6%9C%8D%E5%8B%99%E8%B3%87%E6%B7%B1%E8%BB%9F%E9%AB%94%E5%B7%A5%E7%A8%8B%E5%B8%AB
Netskope Taiwan,"You love testing highly dynamic software and pushing it to the max and beyond for strength and resilience. You are happily challenged when faced with solving complex problems. You love digging deep into the product to find it's breaking points. You love the ""aha!"" moment when you find the repro to a bug.",軟體工程師,"Software Development Engineer in Test, Risk Insights",1.2m+ TWD Annually,python|||java|||mongdb、Nginx、redis、docker,https://meet.jobs/zh-TW/jobs/30407-software-development-engineer-in-test-risk-insights
Netskope Taiwan,As a member of the API Protection Team you will work cross-functionally to support our state-of-the-art cloud platform and products. Specific responsibilities will include but not be limited to:,軟體工程師,"Sr. Software Development Engineer in Test, API Protection",1.6m+ TWD Annually,python|||golang|||automation testing,https://meet.jobs/zh-TW/jobs/39071-sr-software-development-engineer-in-test-api-protection
Netskope Taiwan,"Netskope's API Protection Framework team is responsible for designing and implementing a scalable and elastic architecture to provide protection for enterprise SaaS and IaaS application data. This is achieved by ingesting high volume activity events at near real-time and analysing data to provide security risk management for our customers, including data security, access control, threat prevention, data loss prevention, user coaching and more.|||As a member of this team you will work in an innovative, fast-paced environment with other experts to build Cloud-Native solutions using technologies like Kubernetes, Helm, Prometheus, Grafana, Jaeger (open tracing), persistent messaging queues, SQL/NO-SQL databases, key-value stores, etc. You will solve complex scale problems, deploy and manage the solution in production. If you are driven by high-quality, high-velocity software delivery challenges, and using innovative and cutting edge solutions to achieve these goals, we would like to speak with you.",軟體工程師,"Staff Software Engineer, API Protection Framework",1.8m+ TWD Annually,golang|||python,https://meet.jobs/zh-TW/jobs/39069-staff-software-engineer-api-protection-framework
Netskope Taiwan,"We are looking for a software engineer who is passionate about writing code and testing. The SDET team consists of engineers who love to write code to test, have aptitude to find ways to break things, understand how cloud services should work and can build automation for day to day tasks that machines can run. Our SDETs have built Python-based automation tools to do functional, regression, security, performance and load/scale testing of our services and clients. Your contribution will test highly-effective, scalable, high-performance data inspection software that large Fortune 500 enterprises use and rely on everyday.|||As a Sr. Software Development Engineer in Test on the team you will be responsible for ensuring the quality of the UI stack for our DLP service. Duties will include working closely with UX and development to create test plans and automate them. Additional duties will include:",軟體工程師,"Sr. Software Development Engineer in Test, UI Team",1.6m+ TWD Annually,python,https://meet.jobs/zh-TW/jobs/37749-sr-software-development-engineer-in-test-ui-team
Netskope Taiwan,"The Netskope Admin Console provides our customers with a single unified view into the Netskope Platform, allowing them to fully utilize the rich set of cloud security features Netskope provides. The UI engineering team is responsible for the Admin Console, working with backend service teams to provide the user interface for Netskope products. The team works on both the frontend UI as well as the web application backend, working closely with our backend teams teams on Machine Learning, Threat, DLP, IaaS, API’s and other cool technologies.",軟體工程師,Sr. Full Stack UI Developer,1.6m+ TWD Annually,node.js|||angular|||react|||javascript/html/css|||php,https://meet.jobs/zh-TW/jobs/29713-sr-full-stack-ui-developer
